region,country,state,city,month,day,year,avgtemperature
North America,US,Alabama,Birmingham,1,1,1995,50.7
North America,US,Alabama,Birmingham,5,1,1995,66.5
North America,US,Alabama,Birmingham,6,1,1995,72.6
North America,US,Alabama,Birmingham,7,1,1995,74
North America,US,Alabama,Birmingham,11,1,1995,61.4
North America,US,Alabama,Birmingham,12,1,1995,46.4
North America,US,Alabama,Birmingham,8,1,1995,84.7
North America,US,Alabama,Birmingham,9,1,1995,84
North America,US,Alabama,Birmingham,10,1,1995,73.2
North America,US,Alabama,Birmingham,2,1,1995,42.5
North America,US,Alabama,Birmingham,3,1,1995,46
North America,US,Alabama,Birmingham,4,1,1995,49.9
North America,US,Alabama,Huntsville,1,1,1995,48.8
North America,US,Alabama,Huntsville,3,1,1995,42.2
North America,US,Alabama,Huntsville,4,1,1995,46.8
North America,US,Alabama,Huntsville,5,1,1995,60.6
North America,US,Alabama,Huntsville,9,1,1995,78
North America,US,Alabama,Huntsville,10,1,1995,70.6
North America,US,Alabama,Huntsville,11,1,1995,61.3
North America,US,Alabama,Huntsville,12,1,1995,45.1
North America,US,Alabama,Huntsville,6,1,1995,70.6
North America,US,Alabama,Huntsville,7,1,1995,72.9
North America,US,Alabama,Huntsville,8,1,1995,79.5
North America,US,Alabama,Huntsville,2,1,1995,40.2
North America,US,Alabama,Mobile,1,1,1995,59.3
North America,US,Alabama,Mobile,2,1,1995,45.7
North America,US,Alabama,Mobile,3,1,1995,52.7
North America,US,Alabama,Mobile,4,1,1995,56.5
North America,US,Alabama,Mobile,11,1,1995,69.3
North America,US,Alabama,Mobile,12,1,1995,50.7
North America,US,Alabama,Mobile,8,1,1995,80.9
North America,US,Alabama,Mobile,9,1,1995,80.8
North America,US,Alabama,Mobile,10,1,1995,75.8
North America,US,Alabama,Mobile,5,1,1995,71.8
North America,US,Alabama,Mobile,6,1,1995,72.9
North America,US,Alabama,Mobile,7,1,1995,76
North America,US,Alabama,Montgomery,3,1,1995,55.4
North America,US,Alabama,Montgomery,4,1,1995,55.8
North America,US,Alabama,Montgomery,5,1,1995,71.7
North America,US,Alabama,Montgomery,12,1,1995,46.2
North America,US,Alabama,Montgomery,1,1,1995,55.5
North America,US,Alabama,Montgomery,2,1,1995,43.1
North America,US,Alabama,Montgomery,9,1,1995,78.6
North America,US,Alabama,Montgomery,10,1,1995,73.7
North America,US,Alabama,Montgomery,11,1,1995,62.5
North America,US,Alabama,Montgomery,6,1,1995,72
North America,US,Alabama,Montgomery,7,1,1995,74.5
North America,US,Alabama,Montgomery,8,1,1995,83.2
North America,US,Alaska,Anchorage,4,1,1995,39.6
North America,US,Alaska,Anchorage,1,1,1995,23.2
North America,US,Alaska,Anchorage,2,1,1995,22.6
North America,US,Alaska,Anchorage,3,1,1995,23.2
North America,US,Alaska,Anchorage,11,1,1995,38.8
North America,US,Alaska,Anchorage,12,1,1995,11.9
North America,US,Alaska,Anchorage,8,1,1995,57.8
North America,US,Alaska,Anchorage,9,1,1995,53.6
North America,US,Alaska,Anchorage,10,1,1995,46.9
North America,US,Alaska,Anchorage,5,1,1995,50.3
North America,US,Alaska,Anchorage,6,1,1995,50.6
North America,US,Alaska,Anchorage,7,1,1995,54.8
North America,US,Alaska,Fairbanks,1,1,1995,6
North America,US,Alaska,Fairbanks,2,1,1995,1.1
North America,US,Alaska,Fairbanks,9,1,1995,53
North America,US,Alaska,Fairbanks,10,1,1995,39.6
North America,US,Alaska,Fairbanks,11,1,1995,29.9
North America,US,Alaska,Fairbanks,3,1,1995,13.2
North America,US,Alaska,Fairbanks,4,1,1995,36.9
North America,US,Alaska,Fairbanks,5,1,1995,56.9
North America,US,Alaska,Fairbanks,12,1,1995,-13.9
North America,US,Alaska,Fairbanks,6,1,1995,54.6
North America,US,Alaska,Fairbanks,7,1,1995,66.3
North America,US,Alaska,Fairbanks,8,1,1995,61.5
North America,US,Alaska,Juneau,1,1,1995,21
North America,US,Alaska,Juneau,4,1,1995,41
North America,US,Alaska,Juneau,5,1,1995,51.9
North America,US,Alaska,Juneau,6,1,1995,49.9
North America,US,Alaska,Juneau,7,1,1995,59
North America,US,Alaska,Juneau,11,1,1995,29.8
North America,US,Alaska,Juneau,12,1,1995,18.3
North America,US,Alaska,Juneau,8,1,1995,52
North America,US,Alaska,Juneau,9,1,1995,54.5
North America,US,Alaska,Juneau,10,1,1995,48.3
North America,US,Alaska,Juneau,2,1,1995,27.6
North America,US,Alaska,Juneau,3,1,1995,22.6
North America,US,Arizona,Flagstaff,1,1,1995,25
North America,US,Arizona,Flagstaff,3,1,1995,37.1
North America,US,Arizona,Flagstaff,4,1,1995,36
North America,US,Arizona,Flagstaff,5,1,1995,51.2
North America,US,Arizona,Flagstaff,9,1,1995,71.1
North America,US,Arizona,Flagstaff,10,1,1995,45.8
North America,US,Arizona,Flagstaff,11,1,1995,43.7
North America,US,Arizona,Flagstaff,6,1,1995,59
North America,US,Arizona,Flagstaff,7,1,1995,61.3
North America,US,Arizona,Flagstaff,8,1,1995,67.3
North America,US,Arizona,Flagstaff,12,1,1995,39.1
North America,US,Arizona,Phoenix,1,1,1995,50.6
North America,US,Arizona,Phoenix,2,1,1995,57.9
North America,US,Arizona,Phoenix,6,1,1995,88.7
North America,US,Arizona,Phoenix,7,1,1995,94.2
North America,US,Arizona,Phoenix,8,1,1995,100.4
North America,US,Arizona,Phoenix,9,1,1995,99.4
North America,US,Arizona,Phoenix,3,1,1995,62.4
North America,US,Arizona,Phoenix,4,1,1995,66.9
North America,US,Arizona,Phoenix,5,1,1995,83.2
North America,US,Arizona,Phoenix,10,1,1995,77.2
North America,US,Arizona,Phoenix,11,1,1995,67.8
North America,US,Arizona,Phoenix,12,1,1995,61.3
North America,US,Arizona,Tucson,1,1,1995,48.1
North America,US,Arizona,Tucson,2,1,1995,54.5
North America,US,Arizona,Tucson,3,1,1995,57.9
North America,US,Arizona,Tucson,4,1,1995,62
North America,US,Arizona,Tucson,8,1,1995,94.1
North America,US,Arizona,Tucson,9,1,1995,91.6
North America,US,Arizona,Tucson,10,1,1995,73.6
North America,US,Arizona,Tucson,5,1,1995,78.8
North America,US,Arizona,Tucson,6,1,1995,83.8
North America,US,Arizona,Tucson,7,1,1995,87.8
North America,US,Arizona,Tucson,11,1,1995,61.1
North America,US,Arizona,Tucson,12,1,1995,59.1
North America,US,Arizona,Flagstaff,2,1,1995,38.3
North America,US,Arizona,Yuma,1,1,1995,53.9
North America,US,Arizona,Yuma,2,1,1995,65
North America,US,Arizona,Yuma,9,1,1995,97.7
North America,US,Arizona,Yuma,10,1,1995,82
North America,US,Arizona,Yuma,11,1,1995,70.1
North America,US,Arizona,Yuma,12,1,1995,65.5
North America,US,Arizona,Yuma,6,1,1995,88.8
North America,US,Arizona,Yuma,7,1,1995,95.5
North America,US,Arizona,Yuma,8,1,1995,100.5
North America,US,Arizona,Yuma,3,1,1995,66.4
North America,US,Arizona,Yuma,4,1,1995,68.8
North America,US,Arkansas,Fort Smith,1,1,1995,38
North America,US,Arkansas,Fort Smith,5,1,1995,56.6
North America,US,Arkansas,Fort Smith,6,1,1995,68.2
North America,US,Arkansas,Fort Smith,7,1,1995,75.2
North America,US,Arkansas,Fort Smith,8,1,1995,79
North America,US,Arkansas,Fort Smith,9,1,1995,80.7
North America,US,Arkansas,Fort Smith,10,1,1995,70.2
North America,US,Arkansas,Fort Smith,2,1,1995,44.5
North America,US,Arkansas,Fort Smith,3,1,1995,37.4
North America,US,Arkansas,Fort Smith,4,1,1995,51.8
North America,US,Arkansas,Fort Smith,11,1,1995,65.2
North America,US,Arkansas,Fort Smith,12,1,1995,48.6
North America,US,Arizona,Yuma,5,1,1995,82.8
North America,US,Arkansas,Little Rock,5,1,1995,59.9
North America,US,Arkansas,Little Rock,6,1,1995,68.1
North America,US,Arkansas,Little Rock,7,1,1995,75.3
North America,US,Arkansas,Little Rock,10,1,1995,73.1
North America,US,Arkansas,Little Rock,11,1,1995,66.1
North America,US,Arkansas,Little Rock,12,1,1995,49.3
North America,US,Arkansas,Little Rock,1,1,1995,42.9
North America,US,Arkansas,Little Rock,8,1,1995,81.5
North America,US,Arkansas,Little Rock,9,1,1995,86.5
North America,US,Arkansas,Little Rock,2,1,1995,49.4
North America,US,Arkansas,Little Rock,3,1,1995,39.4
North America,US,Arkansas,Little Rock,4,1,1995,51.5
North America,US,California,Fresno,1,1,1995,45.3
North America,US,California,Fresno,4,1,1995,61.4
North America,US,California,Fresno,5,1,1995,69.5
North America,US,California,Fresno,6,1,1995,80.1
North America,US,California,Fresno,7,1,1995,77.1
North America,US,California,Fresno,8,1,1995,88.9
North America,US,California,Fresno,9,1,1995,80.5
North America,US,California,Fresno,10,1,1995,69.6
North America,US,California,Fresno,11,1,1995,62.2
North America,US,California,Fresno,12,1,1995,51.5
North America,US,California,Fresno,2,1,1995,52
North America,US,California,Fresno,3,1,1995,56.7
North America,US,California,Los Angeles,1,1,1995,56.4
North America,US,California,Los Angeles,8,1,1995,68.8
North America,US,California,Los Angeles,9,1,1995,69.7
North America,US,California,Los Angeles,10,1,1995,69.4
North America,US,California,Los Angeles,11,1,1995,61.1
North America,US,California,Los Angeles,12,1,1995,58.7
North America,US,California,Los Angeles,5,1,1995,61.3
North America,US,California,Los Angeles,6,1,1995,60.7
North America,US,California,Los Angeles,7,1,1995,64.7
North America,US,California,Los Angeles,2,1,1995,63.9
North America,US,California,Los Angeles,3,1,1995,58.8
North America,US,California,Los Angeles,4,1,1995,60.1
North America,US,California,Sacramento,1,1,1995,43
North America,US,California,Sacramento,4,1,1995,57.7
North America,US,California,Sacramento,5,1,1995,62.1
North America,US,California,Sacramento,6,1,1995,75.3
North America,US,California,Sacramento,10,1,1995,67.6
North America,US,California,Sacramento,11,1,1995,57.3
North America,US,California,Sacramento,12,1,1995,58
North America,US,California,Sacramento,7,1,1995,67.6
North America,US,California,Sacramento,8,1,1995,84.4
North America,US,California,Sacramento,9,1,1995,70.8
North America,US,California,Sacramento,2,1,1995,57.8
North America,US,California,Sacramento,3,1,1995,55.9
North America,US,California,San Diego,1,1,1995,55
North America,US,California,San Diego,2,1,1995,61.5
North America,US,California,San Diego,3,1,1995,58.5
North America,US,California,San Diego,9,1,1995,72.7
North America,US,California,San Diego,10,1,1995,69.1
North America,US,California,San Diego,11,1,1995,63.3
North America,US,California,San Diego,6,1,1995,62.1
North America,US,California,San Diego,7,1,1995,66.6
North America,US,California,San Diego,8,1,1995,70.6
North America,US,California,San Diego,12,1,1995,60.7
North America,US,California,San Diego,4,1,1995,61.8
North America,US,California,San Diego,5,1,1995,64
North America,US,California,San Francisco,1,1,1995,46.7
North America,US,California,San Francisco,6,1,1995,55.9
North America,US,California,San Francisco,7,1,1995,62.2
North America,US,California,San Francisco,11,1,1995,58.5
North America,US,California,San Francisco,12,1,1995,56.5
North America,US,California,San Francisco,3,1,1995,54.5
North America,US,California,San Francisco,4,1,1995,56.7
North America,US,California,San Francisco,5,1,1995,59.8
North America,US,California,San Francisco,8,1,1995,64.6
North America,US,California,San Francisco,9,1,1995,56.5
North America,US,California,San Francisco,10,1,1995,63.8
North America,US,California,San Francisco,2,1,1995,56.4
North America,US,Colorado,Colorado Springs,1,1,1995,12.9
North America,US,Colorado,Colorado Springs,8,1,1995,57.7
North America,US,Colorado,Colorado Springs,9,1,1995,74.6
North America,US,Colorado,Colorado Springs,10,1,1995,52.2
North America,US,Colorado,Colorado Springs,2,1,1995,43.6
North America,US,Colorado,Colorado Springs,3,1,1995,13.1
North America,US,Colorado,Colorado Springs,4,1,1995,40.3
North America,US,Colorado,Colorado Springs,11,1,1995,38
North America,US,Colorado,Colorado Springs,12,1,1995,51.5
North America,US,Colorado,Colorado Springs,5,1,1995,40.9
North America,US,Colorado,Colorado Springs,6,1,1995,58.6
North America,US,Colorado,Colorado Springs,7,1,1995,53.9
North America,US,Colorado,Denver,1,1,1995,-99
North America,US,Colorado,Denver,4,1,1995,43.2
North America,US,Colorado,Denver,5,1,1995,39.4
North America,US,Colorado,Denver,6,1,1995,57.8
North America,US,Colorado,Denver,11,1,1995,29.7
North America,US,Colorado,Denver,12,1,1995,53.9
North America,US,Colorado,Denver,7,1,1995,55.6
North America,US,Colorado,Denver,8,1,1995,59.3
North America,US,Colorado,Denver,9,1,1995,76
North America,US,Colorado,Denver,10,1,1995,51.8
North America,US,Colorado,Denver,2,1,1995,-99
North America,US,Colorado,Denver,3,1,1995,14.7
North America,US,Colorado,Grand Junction,2,1,1995,38.7
North America,US,Colorado,Grand Junction,3,1,1995,42.4
North America,US,Colorado,Grand Junction,4,1,1995,45.9
North America,US,Colorado,Grand Junction,11,1,1995,53.1
North America,US,Colorado,Grand Junction,12,1,1995,40.7
North America,US,Colorado,Grand Junction,1,1,1995,24.1
North America,US,Colorado,Grand Junction,8,1,1995,74.9
North America,US,Colorado,Grand Junction,9,1,1995,80.7
North America,US,Colorado,Grand Junction,10,1,1995,55.4
North America,US,Colorado,Grand Junction,5,1,1995,52
North America,US,Colorado,Grand Junction,6,1,1995,66.1
North America,US,Colorado,Grand Junction,7,1,1995,65.9
North America,US,Colorado,Pueblo,5,1,1995,46.8
North America,US,Colorado,Pueblo,6,1,1995,60
North America,US,Colorado,Pueblo,7,1,1995,59.2
North America,US,Colorado,Pueblo,11,1,1995,38.8
North America,US,Colorado,Pueblo,12,1,1995,54.8
North America,US,Colorado,Pueblo,1,1,1995,14
North America,US,Colorado,Pueblo,8,1,1995,62.5
North America,US,Colorado,Pueblo,9,1,1995,76.9
North America,US,Colorado,Pueblo,10,1,1995,54.9
North America,US,Colorado,Pueblo,2,1,1995,44
North America,US,Colorado,Pueblo,3,1,1995,17.3
North America,US,Colorado,Pueblo,4,1,1995,43.2
North America,US,Connecticut,Bridgeport,1,1,1995,43.3
North America,US,Connecticut,Bridgeport,3,1,1995,37.9
North America,US,Connecticut,Bridgeport,4,1,1995,44.9
North America,US,Connecticut,Bridgeport,5,1,1995,48.8
North America,US,Connecticut,Bridgeport,12,1,1995,40.9
North America,US,Connecticut,Bridgeport,6,1,1995,74.2
North America,US,Connecticut,Bridgeport,7,1,1995,73.2
North America,US,Connecticut,Bridgeport,8,1,1995,83
North America,US,Connecticut,Bridgeport,9,1,1995,78.4
North America,US,Connecticut,Bridgeport,10,1,1995,60.8
North America,US,Connecticut,Bridgeport,11,1,1995,51.8
North America,US,Connecticut,Bridgeport,2,1,1995,39.7
North America,US,Connecticut,Hartford Springfield,2,1,1995,35.9
North America,US,Connecticut,Hartford Springfield,3,1,1995,35.1
North America,US,Connecticut,Hartford Springfield,4,1,1995,40.1
North America,US,Connecticut,Hartford Springfield,10,1,1995,52.2
North America,US,Connecticut,Hartford Springfield,11,1,1995,44.1
North America,US,Connecticut,Hartford Springfield,12,1,1995,31.7
North America,US,Connecticut,Hartford Springfield,1,1,1995,36.4
North America,US,Connecticut,Hartford Springfield,8,1,1995,80.8
North America,US,Connecticut,Hartford Springfield,9,1,1995,74.9
North America,US,Connecticut,Hartford Springfield,5,1,1995,49.4
North America,US,Connecticut,Hartford Springfield,6,1,1995,73.5
North America,US,Connecticut,Hartford Springfield,7,1,1995,73.8
North America,US,Delaware,Wilmington,1,1,1995,40.8
North America,US,Delaware,Wilmington,4,1,1995,42.1
North America,US,Delaware,Wilmington,5,1,1995,50.3
North America,US,Delaware,Wilmington,6,1,1995,69.9
North America,US,Delaware,Wilmington,10,1,1995,60.7
North America,US,Delaware,Wilmington,11,1,1995,55.3
North America,US,Delaware,Wilmington,12,1,1995,40
North America,US,Delaware,Wilmington,7,1,1995,74.7
North America,US,Delaware,Wilmington,8,1,1995,80.3
North America,US,Delaware,Wilmington,9,1,1995,79.8
North America,US,Delaware,Wilmington,2,1,1995,37.3
North America,US,District of Columbia,Washington,1,1,1995,40.6
North America,US,District of Columbia,Washington,2,1,1995,38.2
North America,US,District of Columbia,Washington,6,1,1995,71
North America,US,District of Columbia,Washington,7,1,1995,75.2
North America,US,District of Columbia,Washington,11,1,1995,57.6
North America,US,District of Columbia,Washington,12,1,1995,46.4
North America,US,District of Columbia,Washington,3,1,1995,44.9
North America,US,District of Columbia,Washington,4,1,1995,45.3
North America,US,District of Columbia,Washington,5,1,1995,53.1
North America,US,District of Columbia,Washington,8,1,1995,82.8
North America,US,District of Columbia,Washington,9,1,1995,83.7
North America,US,District of Columbia,Washington,10,1,1995,64.5
North America,US,Delaware,Wilmington,3,1,1995,41.5
North America,US,District of Columbia,Washington,1,1,1995,40.6
North America,US,District of Columbia,Washington,2,1,1995,38.2
North America,US,District of Columbia,Washington,3,1,1995,44.9
North America,US,District of Columbia,Washington,4,1,1995,45.3
North America,US,District of Columbia,Washington,10,1,1995,64.5
North America,US,District of Columbia,Washington,11,1,1995,57.6
North America,US,District of Columbia,Washington,12,1,1995,46.4
North America,US,District of Columbia,Washington,5,1,1995,53.1
North America,US,District of Columbia,Washington,6,1,1995,71
North America,US,District of Columbia,Washington,7,1,1995,75.2
North America,US,District of Columbia,Washington,8,1,1995,82.8
North America,US,District of Columbia,Washington,9,1,1995,83.7
North America,US,Maryland,Washington DC,1,1,1995,40.6
North America,US,Maryland,Washington DC,4,1,1995,45.3
North America,US,Maryland,Washington DC,5,1,1995,53.1
North America,US,Maryland,Washington DC,6,1,1995,71
North America,US,Maryland,Washington DC,12,1,1995,46.4
North America,US,Maryland,Washington DC,7,1,1995,75.2
North America,US,Maryland,Washington DC,8,1,1995,82.8
North America,US,Maryland,Washington DC,9,1,1995,83.7
North America,US,Maryland,Washington DC,10,1,1995,64.5
North America,US,Maryland,Washington DC,11,1,1995,57.6
North America,US,Maryland,Washington DC,2,1,1995,38.2
North America,US,Maryland,Washington DC,3,1,1995,44.9
North America,US,Maryland,Washington DC,1,1,1995,40.6
North America,US,Maryland,Washington DC,2,1,1995,38.2
North America,US,Maryland,Washington DC,9,1,1995,83.7
North America,US,Maryland,Washington DC,10,1,1995,64.5
North America,US,Maryland,Washington DC,11,1,1995,57.6
North America,US,Maryland,Washington DC,3,1,1995,44.9
North America,US,Maryland,Washington DC,4,1,1995,45.3
North America,US,Maryland,Washington DC,5,1,1995,53.1
North America,US,Maryland,Washington DC,12,1,1995,46.4
North America,US,Maryland,Washington DC,6,1,1995,71
North America,US,Maryland,Washington DC,7,1,1995,75.2
North America,US,Maryland,Washington DC,8,1,1995,82.8
North America,US,Florida,Daytona Beach,1,1,1995,61.7
North America,US,Florida,Daytona Beach,8,1,1995,81.6
North America,US,Florida,Daytona Beach,9,1,1995,77.5
North America,US,Florida,Daytona Beach,10,1,1995,81.2
North America,US,Florida,Daytona Beach,5,1,1995,74.1
North America,US,Florida,Daytona Beach,6,1,1995,81
North America,US,Florida,Daytona Beach,7,1,1995,79.8
North America,US,Florida,Daytona Beach,11,1,1995,76.1
North America,US,Florida,Daytona Beach,12,1,1995,62
North America,US,Florida,Daytona Beach,2,1,1995,47
North America,US,Florida,Daytona Beach,3,1,1995,69.4
North America,US,Florida,Jacksonville,1,1,1995,57.2
North America,US,Florida,Jacksonville,2,1,1995,39.8
North America,US,Florida,Jacksonville,3,1,1995,66.9
North America,US,Florida,Jacksonville,7,1,1995,80.3
North America,US,Florida,Jacksonville,8,1,1995,80.3
North America,US,Florida,Jacksonville,9,1,1995,77.7
North America,US,Florida,Jacksonville,4,1,1995,59.7
North America,US,Florida,Jacksonville,5,1,1995,74.6
North America,US,Florida,Jacksonville,6,1,1995,79.8
North America,US,Florida,Jacksonville,10,1,1995,76.5
North America,US,Florida,Jacksonville,11,1,1995,72.7
North America,US,Florida,Jacksonville,12,1,1995,53.3
North America,US,Florida,Daytona Beach,4,1,1995,63.4
North America,US,Florida,Miami Beach,1,1,1995,72.1
North America,US,Florida,Miami Beach,2,1,1995,57.8
North America,US,Florida,Miami Beach,9,1,1995,84.2
North America,US,Florida,Miami Beach,10,1,1995,83.1
North America,US,Florida,Miami Beach,11,1,1995,81.9
North America,US,Florida,Miami Beach,6,1,1995,83.2
North America,US,Florida,Miami Beach,7,1,1995,84.9
North America,US,Florida,Miami Beach,8,1,1995,82
North America,US,Florida,Miami Beach,12,1,1995,69.8
North America,US,Florida,Miami Beach,3,1,1995,75.8
North America,US,Florida,Miami Beach,4,1,1995,78.8
North America,US,Florida,Miami Beach,5,1,1995,75.9
North America,US,Florida,Orlando,6,1,1995,81.8
North America,US,Florida,Orlando,7,1,1995,80.8
North America,US,Florida,Orlando,8,1,1995,80.1
North America,US,Florida,Orlando,12,1,1995,62.6
North America,US,Florida,Orlando,1,1,1995,66.7
North America,US,Florida,Orlando,9,1,1995,79.2
North America,US,Florida,Orlando,10,1,1995,80
North America,US,Florida,Orlando,11,1,1995,77
North America,US,Florida,Orlando,2,1,1995,48.5
North America,US,Florida,Orlando,3,1,1995,69.6
North America,US,Florida,Orlando,4,1,1995,64
North America,US,Florida,Orlando,5,1,1995,75.7
North America,US,Florida,Tallahassee,7,1,1995,80.2
North America,US,Florida,Tallahassee,8,1,1995,83.2
North America,US,Florida,Tallahassee,12,1,1995,48.1
North America,US,Florida,Tallahassee,1,1,1995,56.8
North America,US,Florida,Tallahassee,2,1,1995,40.1
North America,US,Florida,Tallahassee,3,1,1995,62.9
North America,US,Florida,Tallahassee,9,1,1995,83.3
North America,US,Florida,Tallahassee,10,1,1995,74.7
North America,US,Florida,Tallahassee,11,1,1995,72.8
North America,US,Florida,Tallahassee,4,1,1995,58.8
North America,US,Florida,Tallahassee,5,1,1995,70.6
North America,US,Florida,Tallahassee,6,1,1995,80.4
North America,US,Florida,Tampa St. Petersburg,1,1,1995,65.9
North America,US,Florida,Tampa St. Petersburg,2,1,1995,51.3
North America,US,Florida,Tampa St. Petersburg,8,1,1995,81.7
North America,US,Florida,Tampa St. Petersburg,9,1,1995,80.2
North America,US,Florida,Tampa St. Petersburg,10,1,1995,81.3
North America,US,Florida,Tampa St. Petersburg,5,1,1995,76.6
North America,US,Florida,Tampa St. Petersburg,6,1,1995,83.3
North America,US,Florida,Tampa St. Petersburg,7,1,1995,82.4
North America,US,Florida,Tampa St. Petersburg,11,1,1995,76.4
North America,US,Florida,Tampa St. Petersburg,12,1,1995,61.4
North America,US,Florida,Tampa St. Petersburg,3,1,1995,69.4
North America,US,Florida,Tampa St. Petersburg,4,1,1995,67.6
North America,US,Florida,West Palm Beach,1,1,1995,69.7
North America,US,Florida,West Palm Beach,2,1,1995,54.6
North America,US,Florida,West Palm Beach,3,1,1995,74.6
North America,US,Florida,West Palm Beach,4,1,1995,76.4
North America,US,Florida,West Palm Beach,8,1,1995,80.7
North America,US,Florida,West Palm Beach,9,1,1995,82.8
North America,US,Florida,West Palm Beach,5,1,1995,76.2
North America,US,Florida,West Palm Beach,6,1,1995,83.4
North America,US,Florida,West Palm Beach,7,1,1995,80.5
North America,US,Florida,West Palm Beach,10,1,1995,79.9
North America,US,Florida,West Palm Beach,11,1,1995,80.3
North America,US,Florida,West Palm Beach,12,1,1995,67.9
North America,US,Georgia,Atlanta,4,1,1995,53.8
North America,US,Georgia,Atlanta,5,1,1995,69.5
North America,US,Georgia,Atlanta,6,1,1995,74.8
North America,US,Georgia,Atlanta,1,1,1995,49.2
North America,US,Georgia,Atlanta,2,1,1995,42.1
North America,US,Georgia,Atlanta,3,1,1995,54.8
North America,US,Georgia,Atlanta,10,1,1995,66.6
North America,US,Georgia,Atlanta,11,1,1995,56
North America,US,Georgia,Atlanta,12,1,1995,47.9
North America,US,Georgia,Atlanta,7,1,1995,73.9
North America,US,Georgia,Atlanta,8,1,1995,81.5
North America,US,Georgia,Atlanta,9,1,1995,77.9
North America,US,Georgia,Columbus,1,1,1995,49.8
North America,US,Georgia,Columbus,9,1,1995,82
North America,US,Georgia,Columbus,10,1,1995,71.3
North America,US,Georgia,Columbus,11,1,1995,60.7
North America,US,Georgia,Columbus,2,1,1995,42.3
North America,US,Georgia,Columbus,3,1,1995,58
North America,US,Georgia,Columbus,4,1,1995,55.8
North America,US,Georgia,Columbus,5,1,1995,72.6
North America,US,Georgia,Columbus,12,1,1995,47.8
North America,US,Georgia,Columbus,6,1,1995,74.9
North America,US,Georgia,Columbus,7,1,1995,77.1
North America,US,Georgia,Columbus,8,1,1995,83.6
North America,US,Georgia,Macon,4,1,1995,55
North America,US,Georgia,Macon,5,1,1995,70.4
North America,US,Georgia,Macon,6,1,1995,74.4
North America,US,Georgia,Macon,1,1,1995,48.6
North America,US,Georgia,Macon,2,1,1995,42.7
North America,US,Georgia,Macon,3,1,1995,58.5
North America,US,Georgia,Macon,10,1,1995,69.8
North America,US,Georgia,Macon,11,1,1995,60.4
North America,US,Georgia,Macon,12,1,1995,46
North America,US,Georgia,Macon,7,1,1995,75.7
North America,US,Georgia,Macon,8,1,1995,80
North America,US,Georgia,Macon,9,1,1995,77.3
North America,US,Georgia,Savannah,6,1,1995,79.6
North America,US,Georgia,Savannah,7,1,1995,80.6
North America,US,Georgia,Savannah,8,1,1995,82
North America,US,Georgia,Savannah,12,1,1995,48.2
North America,US,Georgia,Savannah,1,1,1995,51.2
North America,US,Georgia,Savannah,9,1,1995,78.9
North America,US,Georgia,Savannah,10,1,1995,73.2
North America,US,Georgia,Savannah,11,1,1995,69.4
North America,US,Georgia,Savannah,2,1,1995,44.9
North America,US,Georgia,Savannah,3,1,1995,63.6
North America,US,Georgia,Savannah,4,1,1995,58.7
North America,US,Georgia,Savannah,5,1,1995,74.7
North America,US,Hawaii,Honolulu,1,1,1995,71.3
North America,US,Hawaii,Honolulu,2,1,1995,75.1
North America,US,Hawaii,Honolulu,3,1,1995,74.3
North America,US,Hawaii,Honolulu,10,1,1995,83.4
North America,US,Hawaii,Honolulu,11,1,1995,78.4
North America,US,Hawaii,Honolulu,12,1,1995,78.8
North America,US,Hawaii,Honolulu,7,1,1995,81.2
North America,US,Hawaii,Honolulu,8,1,1995,82
North America,US,Hawaii,Honolulu,9,1,1995,82
North America,US,Hawaii,Honolulu,4,1,1995,75.3
North America,US,Hawaii,Honolulu,5,1,1995,71.5
North America,US,Hawaii,Honolulu,6,1,1995,79.7
North America,US,Idaho,Boise,1,1,1995,20.6
North America,US,Idaho,Boise,2,1,1995,48.4
North America,US,Idaho,Boise,3,1,1995,34.8
North America,US,Idaho,Boise,4,1,1995,50.5
North America,US,Idaho,Boise,9,1,1995,74.9
North America,US,Idaho,Boise,10,1,1995,52.5
North America,US,Idaho,Boise,11,1,1995,31
North America,US,Idaho,Boise,5,1,1995,52
North America,US,Idaho,Boise,6,1,1995,69.8
North America,US,Idaho,Boise,7,1,1995,74.3
North America,US,Idaho,Boise,8,1,1995,74.5
North America,US,Idaho,Boise,12,1,1995,51.8
North America,US,Idaho,Pocatello,1,1,1995,5.2
North America,US,Idaho,Pocatello,4,1,1995,49.3
North America,US,Idaho,Pocatello,5,1,1995,41.9
North America,US,Idaho,Pocatello,6,1,1995,59.6
North America,US,Idaho,Pocatello,10,1,1995,50.5
North America,US,Idaho,Pocatello,11,1,1995,28.9
North America,US,Idaho,Pocatello,12,1,1995,51
North America,US,Idaho,Pocatello,7,1,1995,63.9
North America,US,Idaho,Pocatello,8,1,1995,66.8
North America,US,Idaho,Pocatello,9,1,1995,71.4
North America,US,Idaho,Pocatello,2,1,1995,44.8
North America,US,Idaho,Pocatello,3,1,1995,29.2
North America,US,Illinois,Chicago,1,1,1995,23.7
North America,US,Illinois,Chicago,2,1,1995,36.5
North America,US,Illinois,Chicago,3,1,1995,18.1
North America,US,Illinois,Chicago,4,1,1995,35.4
North America,US,Illinois,Chicago,9,1,1995,72.4
North America,US,Illinois,Chicago,10,1,1995,69.1
North America,US,Illinois,Chicago,11,1,1995,53.1
North America,US,Illinois,Chicago,5,1,1995,44.6
North America,US,Illinois,Chicago,6,1,1995,71.7
